,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Total Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Continent,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Active Cases/1M pop,Date,Country Code
3663,Japan,8433124.0,41527.0,30122.0,53.0,8051254.0,45571.0,351748.0,125.0,67062.0,240.0,50811141.0,404061.0,125751275.0,Asia,15.0,4175.0,2.0,2797.0,2022-05-19,JPN
3664,Netherlands,8072716.0,1442.0,22297.0,4.0,8001687.0,2496.0,48732.0,44.0,469183.0,1296.0,21107399.0,1226754.0,17205893.0,Europe,2.0,772.0,1.0,2832.0,2022-05-19,NLD
3665,Iran,7229074.0,280.0,141244.0,9.0,7026733.0,1758.0,61097.0,752.0,84052.0,1642.0,51877878.0,603183.0,86006844.0,Asia,12.0,609.0,2.0,710.0,2022-05-19,IRN
3666,Australia,6792192.0,54352.0,7967.0,50.0,6313350.0,56865.0,470875.0,120.0,260695.0,306.0,70936478.0,2722658.0,26054132.0,Australia/Oceania,4.0,3270.0,0.0,18073.0,2022-05-19,AUS
3667,Colombia,6095316.0,543.0,139821.0,2.0,5928829.0,246.0,26666.0,342.0,117446.0,2694.0,34675581.0,668137.0,51898874.0,South America,9.0,371.0,1.0,514.0,2022-05-19,COL
3668,Indonesia,6051532.0,318.0,156498.0,12.0,5891190.0,384.0,3844.0,2771.0,21695.0,561.0,97722986.0,350335.0,278941908.0,Asia,46.0,1782.0,3.0,14.0,2022-05-19,IDN
3669,Poland,6004427.0,359.0,116230.0,12.0,5335166.0,27.0,553031.0,981.0,158978.0,3077.0,36249231.0,959762.0,37768969.0,Europe,6.0,325.0,1.0,14642.0,2022-05-19,POL
3670,Mexico,5752441.0,,324617.0,,5050420.0,,377404.0,4798.0,43755.0,2469.0,15897804.0,120923.0,131470403.0,North America,23.0,405.0,8.0,2871.0,2022-05-19,MEX
3671,Ukraine,5009301.0,,108497.0,,,,,177.0,115844.0,2509.0,19521252.0,451445.0,43241697.0,Europe,9.0,399.0,2.0,19490.0,2022-05-19,UKR
3672,Malaysia,4483295.0,2124.0,35630.0,3.0,4417694.0,2303.0,29971.0,38.0,135272.0,1075.0,59422327.0,1792917.0,33142816.0,Asia,7.0,930.0,1.0,904.0,2022-05-19,MYS
3673,Thailand,4394915.0,6305.0,29640.0,42.0,4305699.0,7567.0,59576.0,1496.0,62670.0,423.0,17270775.0,246275.0,70128075.0,Asia,16.0,2366.0,4.0,850.0,2022-05-19,THA
3674,Austria,4222381.0,3293.0,18320.0,8.0,4151556.0,4753.0,52505.0,54.0,463862.0,2013.0,185851263.0,20417234.0,9102666.0,Europe,2.0,497.0,0.0,5768.0,2022-05-19,AUT
3675,Belgium,4127123.0,2232.0,31656.0,6.0,3967010.0,5099.0,128457.0,105.0,353225.0,2709.0,33906863.0,2901963.0,11684111.0,Europe,3.0,369.0,0.0,10994.0,2022-05-19,BEL
3676,Israel,4114967.0,2112.0,10812.0,14.0,4083611.0,,20544.0,150.0,441236.0,1159.0,41373364.0,4436346.0,9326000.0,Asia,2.0,863.0,0.0,2203.0,2022-05-19,ISR
3677,Portugal,4066674.0,,22583.0,,,,,61.0,401012.0,2227.0,41997519.0,4141349.0,10141023.0,Europe,2.0,449.0,0.0,115167.0,2022-05-19,PRT
3678,Czechia,3916930.0,356.0,40258.0,3.0,3873366.0,170.0,3306.0,8.0,364495.0,3746.0,55341715.0,5149888.0,10746197.0,Europe,3.0,267.0,0.0,308.0,2022-05-19,CZE
3679,South Africa,3908020.0,7238.0,100867.0,31.0,3726962.0,6607.0,80191.0,192.0,64373.0,1661.0,24963628.0,411198.0,60709464.0,Africa,16.0,602.0,2.0,1321.0,2022-05-19,ZAF
3680,Canada,3834887.0,7546.0,40387.0,240.0,3509574.0,2207.0,284926.0,370.0,99966.0,1053.0,61608584.0,1605976.0,38362077.0,North America,10.0,950.0,1.0,7427.0,2022-05-19,CAN
3681,Philippines,3688100.0,194.0,60452.0,,3625407.0,297.0,2241.0,480.0,32838.0,538.0,29916986.0,266371.0,112313210.0,Asia,30.0,1858.0,4.0,20.0,2022-05-19,PHL
3682,Switzerland,3642604.0,,13934.0,,3564207.0,1781.0,64463.0,71.0,415197.0,1588.0,20991820.0,2392724.0,8773190.0,Europe,2.0,630.0,0.0,7348.0,2022-05-19,CHE
3683,Chile,3616950.0,6939.0,57754.0,13.0,3473775.0,1099.0,85421.0,150.0,186214.0,2973.0,37817799.0,1947002.0,19423603.0,South America,5.0,336.0,1.0,4398.0,2022-05-19,CHL
3684,Peru,3573738.0,444.0,213069.0,8.0,,,,198.0,105631.0,6298.0,30327514.0,896409.0,33832231.0,South America,9.0,159.0,1.0,48475.0,2022-05-19,PER
3685,Greece,3406553.0,3928.0,29619.0,23.0,3324287.0,4678.0,52647.0,161.0,329846.0,2868.0,81540162.0,7895286.0,10327702.0,Europe,3.0,349.0,0.0,5098.0,2022-05-19,GRC
3686,Denmark,2978630.0,608.0,6304.0,8.0,2962890.0,800.0,9436.0,11.0,510878.0,1081.0,127369645.0,21845737.0,5830412.0,Europe,2.0,925.0,0.0,1618.0,2022-05-19,DNK
3687,Romania,2904588.0,467.0,65636.0,3.0,,,,117.0,152894.0,3455.0,23006705.0,1211048.0,18997356.0,Europe,7.0,289.0,1.0,12228.0,2022-05-19,ROU
3688,Sweden,2504894.0,,18864.0,,2478438.0,565.0,7592.0,9.0,245164.0,1846.0,18553837.0,1815935.0,10217236.0,Europe,4.0,542.0,1.0,743.0,2022-05-19,SWE
3689,Iraq,2326852.0,113.0,25216.0,,2300381.0,130.0,1255.0,11.0,55516.0,602.0,18542103.0,442396.0,41912868.0,Asia,18.0,1662.0,2.0,30.0,2022-05-19,IRQ
3690,Serbia,2013983.0,334.0,16055.0,2.0,1989782.0,858.0,8146.0,11.0,232254.0,1851.0,9624550.0,1109912.0,8671455.0,Europe,4.0,540.0,1.0,939.0,2022-05-19,SRB
3691,DPRK,1978230.0,262280.0,63.0,1.0,1238000.0,213280.0,740167.0,,76114.0,2.0,,,25990454.0,Asia,13.0,412547.0,,28478.0,2022-05-19,
3692,Bangladesh,1953103.0,35.0,29127.0,,1900138.0,216.0,23838.0,1259.0,11642.0,174.0,14065536.0,83842.0,167763080.0,Asia,86.0,5760.0,12.0,142.0,2022-05-19,BGD
3693,Hungary,1914697.0,,46446.0,,1830803.0,,37448.0,21.0,199149.0,4831.0,11394556.0,1185154.0,9614406.0,Europe,5.0,207.0,1.0,3895.0,2022-05-19,HUN
3694,Slovakia,1787657.0,262.0,20069.0,4.0,1763284.0,546.0,4304.0,30.0,327134.0,3673.0,7131776.0,1305088.0,5464596.0,Europe,3.0,272.0,1.0,788.0,2022-05-19,SVK
3695,Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163017.0,1352.0,16670254.0,1604006.0,10392886.0,Asia,6.0,740.0,1.0,118.0,2022-05-19,JOR
3696,Georgia,1655221.0,,16811.0,,1637293.0,,1117.0,,416426.0,4229.0,16920079.0,4256812.0,3974824.0,Asia,2.0,236.0,0.0,281.0,2022-05-19,GEO
3697,Ireland,1551835.0,,7244.0,,1519152.0,14086.0,25439.0,24.0,307836.0,1437.0,12169068.0,2413965.0,5041112.0,Europe,3.0,696.0,0.0,5046.0,2022-05-19,IRL
3698,Pakistan,1529469.0,89.0,30378.0,1.0,1494141.0,,4950.0,90.0,6681.0,133.0,28395922.0,124040.0,228925744.0,Asia,150.0,7536.0,8.0,22.0,2022-05-19,PAK
3699,Norway,1430531.0,313.0,3061.0,,,,,20.0,260066.0,556.0,11002430.0,2000204.0,5500654.0,Europe,4.0,1797.0,0.0,243338.0,2022-05-19,NOR
3700,Kazakhstan,1305660.0,7.0,13661.0,,1291834.0,19.0,165.0,24.0,68012.0,712.0,11575012.0,602946.0,19197441.0,Asia,15.0,1405.0,2.0,9.0,2022-05-19,KAZ
3701,Singapore,1254113.0,4578.0,1369.0,2.0,1175996.0,2338.0,76748.0,8.0,211253.0,231.0,23875083.0,4021720.0,5936536.0,Asia,5.0,4336.0,0.0,12928.0,2022-05-19,SGP
3702,Hong Kong,1209397.0,291.0,9364.0,1.0,,,,5.0,158903.0,1230.0,44972952.0,5909000.0,7610924.0,Asia,6.0,813.0,0.0,155934.0,2022-05-19,HKG
3703,Morocco,1166100.0,124.0,16075.0,,1149241.0,99.0,784.0,293.0,30906.0,426.0,11237010.0,297826.0,37730117.0,Africa,32.0,2347.0,3.0,21.0,2022-05-19,MAR
3704,Bulgaria,1162724.0,262.0,37071.0,7.0,1036716.0,3264.0,88937.0,51.0,169729.0,5411.0,9947973.0,1452155.0,6850492.0,Europe,6.0,185.0,1.0,12983.0,2022-05-19,BGR
3705,Croatia,1132671.0,468.0,15945.0,5.0,1112824.0,468.0,3902.0,11.0,279130.0,3929.0,4847711.0,1194649.0,4057855.0,Europe,4.0,254.0,1.0,962.0,2022-05-19,HRV
3706,Cuba,1104769.0,61.0,8529.0,,1095785.0,110.0,455.0,23.0,97649.0,754.0,12920253.0,1142004.0,11313666.0,North America,10.0,1326.0,1.0,40.0,2022-05-19,CUB
3707,Lebanon,1098124.0,81.0,10411.0,2.0,1085202.0,195.0,2511.0,186.0,162248.0,1538.0,4795578.0,708546.0,6768199.0,Asia,6.0,650.0,1.0,371.0,2022-05-19,LBN
3708,New Zealand,1079557.0,9184.0,973.0,6.0,1022223.0,9469.0,56361.0,,215821.0,195.0,7145322.0,1428464.0,5002100.0,Australia/Oceania,5.0,5141.0,1.0,11267.0,2022-05-19,NZL
3709,Finland,1069740.0,11485.0,4284.0,122.0,,,,21.0,192509.0,771.0,10832080.0,1949322.0,5556844.0,Europe,5.0,1297.0,1.0,183460.0,2022-05-19,FIN
3710,Lithuania,1061073.0,166.0,9127.0,1.0,1034091.0,374.0,17855.0,8.0,400227.0,3443.0,9961963.0,3757564.0,2651176.0,Europe,2.0,290.0,0.0,6735.0,2022-05-19,LTU
3711,Tunisia,1041789.0,,28628.0,,,,,29.0,86453.0,2376.0,4607327.0,382342.0,12050287.0,Africa,12.0,421.0,3.0,-1128.19,2022-05-19,TUN
3712,Slovenia,1021136.0,410.0,6627.0,1.0,1006408.0,1012.0,8101.0,9.0,491055.0,3187.0,2659481.0,1278921.0,2079473.0,Europe,2.0,314.0,1.0,3896.0,2022-05-19,SVN
3713,Belarus,982867.0,,6978.0,,,,,,104079.0,739.0,13220483.0,1399956.0,9443501.0,Europe,10.0,1353.0,1.0,5014.0,2022-05-19,BLR
3714,Taiwan,981141.0,90347.0,1176.0,59.0,87305.0,12253.0,892660.0,,41056.0,49.0,16601305.0,694687.0,23897525.0,Asia,24.0,20321.0,1.0,37354.0,2022-05-19,TWN
3715,Nepal,979028.0,12.0,11952.0,,966929.0,9.0,147.0,,32506.0,397.0,5677107.0,188493.0,30118383.0,Asia,31.0,2520.0,5.0,5.0,2022-05-19,NPL
3716,Bolivia,906462.0,135.0,21943.0,,864559.0,244.0,19960.0,220.0,75720.0,1833.0,2705422.0,225992.0,11971295.0,South America,13.0,546.0,4.0,1667.0,2022-05-19,BOL
3717,UAE,903382.0,349.0,2302.0,,887155.0,391.0,13925.0,,89318.0,228.0,159575272.0,15777263.0,10114256.0,Asia,11.0,4394.0,0.0,1377.0,2022-05-19,ARE
3718,Uruguay,902540.0,,7213.0,,892434.0,,2893.0,18.0,258143.0,2063.0,6114822.0,1748950.0,3496282.0,South America,4.0,485.0,1.0,827.0,2022-05-19,URY
3719,Costa Rica,877533.0,,8472.0,,848035.0,,21026.0,38.0,169367.0,1635.0,4487906.0,866180.0,5181261.0,North America,6.0,612.0,1.0,4058.0,2022-05-19,CRI
3720,Ecuador,872542.0,533.0,35610.0,2.0,,,,759.0,48087.0,1963.0,2470170.0,136136.0,18144892.0,South America,21.0,510.0,7.0,21662.0,2022-05-19,ECU
3721,Guatemala,854074.0,817.0,17864.0,28.0,833857.0,671.0,2353.0,5.0,46076.0,964.0,4576496.0,246894.0,18536297.0,North America,22.0,1038.0,4.0,127.0,2022-05-19,GTM
3722,Latvia,826506.0,229.0,5811.0,2.0,817754.0,198.0,2941.0,6.0,447449.0,3146.0,7230804.0,3914571.0,1847151.0,Europe,2.0,318.0,0.0,1592.0,2022-05-19,LVA
3723,Panama,817658.0,3842.0,8211.0,,782104.0,1707.0,27343.0,16.0,184074.0,1848.0,6073302.0,1367246.0,4441996.0,North America,5.0,541.0,1.0,6156.0,2022-05-19,PAN
3724,Azerbaijan,792685.0,10.0,9709.0,1.0,782934.0,2.0,42.0,,76882.0,942.0,6862217.0,665564.0,10310381.0,Asia,13.0,1062.0,2.0,4.0,2022-05-19,AZE
3725,Saudi Arabia,761079.0,545.0,9123.0,1.0,745397.0,616.0,6559.0,79.0,21242.0,255.0,42209730.0,1178074.0,35829452.0,Asia,47.0,3927.0,1.0,183.0,2022-05-19,SAU
3726,Sri Lanka,663720.0,15.0,16511.0,1.0,646928.0,2.0,281.0,,30754.0,765.0,6486117.0,300541.0,21581441.0,Asia,33.0,1307.0,3.0,13.0,2022-05-19,LKA
3727,Paraguay,649929.0,,18881.0,,624673.0,,6375.0,2.0,89072.0,2588.0,2633737.0,360951.0,7296662.0,South America,11.0,386.0,3.0,874.0,2022-05-19,PRY
3728,Kuwait,632474.0,,2555.0,,629392.0,,527.0,3.0,144108.0,582.0,8088043.0,1842850.0,4388877.0,Asia,7.0,1718.0,1.0,120.0,2022-05-19,KWT
3729,Myanmar,613182.0,4.0,19434.0,,592130.0,,1618.0,,11130.0,353.0,8110213.0,147209.0,55093113.0,Asia,90.0,2835.0,7.0,29.0,2022-05-19,MMR
3730,Palestine,582246.0,,5355.0,,576764.0,,127.0,17.0,109373.0,1006.0,3078533.0,578291.0,5323502.0,Asia,9.0,994.0,2.0,24.0,2022-05-19,PSE
3731,Dominican Republic,580661.0,383.0,4377.0,,575748.0,258.0,536.0,1.0,52540.0,396.0,3310374.0,299535.0,11051698.0,North America,19.0,2525.0,3.0,48.0,2022-05-19,DOM
3732,Bahrain,579410.0,522.0,1480.0,,572735.0,762.0,5195.0,4.0,319708.0,817.0,9800264.0,5407612.0,1812309.0,Asia,3.0,1225.0,0.0,2867.0,2022-05-19,BHR
3733,Estonia,575046.0,,2561.0,,516588.0,,55897.0,4.0,432949.0,1928.0,3357306.0,2527700.0,1328206.0,Europe,2.0,519.0,0.0,42085.0,2022-05-19,EST
3734,Venezuela,523119.0,25.0,5713.0,1.0,516284.0,81.0,1122.0,230.0,18495.0,202.0,3359014.0,118756.0,28285032.0,South America,54.0,4951.0,8.0,40.0,2022-05-19,VEN
3735,Moldova,516986.0,767.0,11489.0,14.0,504142.0,,1355.0,49.0,128719.0,2861.0,3216305.0,800793.0,4016402.0,Europe,8.0,350.0,1.0,337.0,2022-05-19,MDA
3736,Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4867.0,232.0,3693367.0,34860.0,105949512.0,Africa,205.0,4305.0,29.0,461.0,2022-05-19,EGY
3737,Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71229.0,913.0,2477219.0,351562.0,7046322.0,Africa,14.0,1096.0,3.0,639.0,2022-05-19,LBY
3738,Cyprus,477711.0,,1032.0,,124370.0,,352309.0,60.0,390343.0,843.0,9477138.0,7743873.0,1223824.0,Asia,3.0,1186.0,0.0,287876.0,2022-05-19,CYP
3739,Ethiopia,471089.0,56.0,7512.0,,455808.0,1.0,7769.0,6.0,3916.0,62.0,4850839.0,40324.0,120296327.0,Africa,255.0,16014.0,25.0,65.0,2022-05-19,ETH
3740,Mongolia,469885.0,,2179.0,,313256.0,,154450.0,192.0,139135.0,645.0,4030048.0,1193318.0,3377178.0,Asia,7.0,1550.0,1.0,45733.0,2022-05-19,MNG
3741,Honduras,424771.0,,10896.0,,132401.0,,281474.0,105.0,41646.0,1068.0,1369816.0,134300.0,10199682.0,North America,24.0,936.0,7.0,27596.0,2022-05-19,HND
3742,Armenia,422917.0,,8623.0,,412071.0,,2223.0,,142223.0,2900.0,3078174.0,1035161.0,2973618.0,Asia,7.0,345.0,1.0,748.0,2022-05-19,ARM
3743,Réunion,411363.0,,770.0,,403795.0,,6798.0,10.0,453401.0,849.0,1603660.0,1767543.0,907282.0,Africa,2.0,1178.0,1.0,7493.0,2022-05-19,REU
3744,Oman,389460.0,13.0,4260.0,,384636.0,33.0,564.0,3.0,72799.0,796.0,25000000.0,4673042.0,5349834.0,Asia,14.0,1256.0,0.0,105.0,2022-05-19,OMN
3745,Bosnia and Herzegovina,377648.0,29.0,15783.0,,,,,,116465.0,4867.0,1770155.0,545906.0,3242601.0,Europe,9.0,205.0,2.0,52318.0,2022-05-19,BIH
3746,Qatar,366603.0,121.0,677.0,,364919.0,114.0,1007.0,1.0,130566.0,241.0,3497554.0,1245654.0,2807805.0,Asia,8.0,4147.0,1.0,359.0,2022-05-19,QAT
3747,Kenya,324097.0,32.0,5649.0,,318205.0,19.0,243.0,,5789.0,101.0,3640462.0,65020.0,55989527.0,Africa,173.0,9911.0,15.0,4.0,2022-05-19,KEN
3748,Zambia,320680.0,265.0,3983.0,1.0,316139.0,124.0,558.0,1.0,16574.0,206.0,3454966.0,178569.0,19348029.0,Africa,60.0,4858.0,6.0,29.0,2022-05-19,ZMB
3749,North Macedonia,311038.0,75.0,9293.0,3.0,301202.0,73.0,543.0,,149307.0,4461.0,2040024.0,979268.0,2083214.0,Europe,7.0,224.0,1.0,261.0,2022-05-19,MKD
3750,Botswana,306614.0,,2692.0,,303619.0,,303.0,1.0,125633.0,1103.0,2026898.0,830506.0,2440557.0,Africa,8.0,907.0,1.0,124.0,2022-05-19,BWA
3751,Albania,275732.0,,3497.0,,271975.0,,260.0,2.0,96010.0,1218.0,1819846.0,633671.0,2871911.0,Europe,10.0,821.0,2.0,91.0,2022-05-19,ALB
3752,Algeria,265834.0,7.0,6875.0,,178376.0,,80583.0,6.0,5864.0,152.0,230861.0,5092.0,45334183.0,Africa,171.0,6594.0,196.0,1778.0,2022-05-19,DZA
3753,Nigeria,255889.0,35.0,3143.0,,249961.0,16.0,2785.0,11.0,1186.0,15.0,5152011.0,23884.0,215707431.0,Africa,843.0,68631.0,42.0,13.0,2022-05-19,NGA
3754,Zimbabwe,250007.0,199.0,5486.0,1.0,242654.0,161.0,1867.0,12.0,16374.0,359.0,2299078.0,150579.0,15268214.0,Africa,61.0,2783.0,7.0,122.0,2022-05-19,ZWE
3755,Luxembourg,244182.0,,1073.0,,235939.0,,7170.0,,378545.0,1663.0,4248188.0,6585787.0,645054.0,Europe,3.0,601.0,0.0,11115.0,2022-05-19,LUX
3756,Uzbekistan,238842.0,13.0,1637.0,,237057.0,29.0,148.0,23.0,6948.0,48.0,1377915.0,40082.0,34377819.0,Asia,144.0,21001.0,25.0,4.0,2022-05-19,UZB
3757,Montenegro,236489.0,80.0,2719.0,,233163.0,75.0,607.0,6.0,376446.0,4328.0,2467858.0,3928365.0,628215.0,Europe,3.0,231.0,0.0,966.0,2022-05-19,MNE
3758,Mozambique,225539.0,7.0,2201.0,,223228.0,46.0,110.0,13.0,6856.0,67.0,1321360.0,40169.0,32895133.0,Africa,146.0,14946.0,25.0,3.0,2022-05-19,MOZ
3759,Laos,209553.0,94.0,754.0,,,,,,28040.0,101.0,1232128.0,164870.0,7473324.0,Asia,36.0,9912.0,6.0,26914.0,2022-05-19,LAO
3760,Kyrgyzstan,200993.0,,2991.0,,196406.0,,1596.0,131.0,29884.0,445.0,1907195.0,283563.0,6725815.0,Asia,33.0,2249.0,4.0,237.0,2022-05-19,KGZ
3761,Iceland,186969.0,,153.0,,,,,,541324.0,443.0,1925385.0,5574492.0,345392.0,Europe,2.0,2257.0,0.0,321753.0,2022-05-19,ISL
3762,Maldives,179560.0,,298.0,,163687.0,,15575.0,25.0,321575.0,534.0,2213831.0,3964767.0,558376.0,Asia,3.0,1874.0,0.0,27893.0,2022-05-19,MDV
3763,Afghanistan,179477.0,131.0,7691.0,4.0,162487.0,112.0,9299.0,1124.0,4424.0,190.0,954693.0,23532.0,40570241.0,Asia,226.0,5275.0,42.0,229.0,2022-05-19,AFG
3764,Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3387.0,74.0,2612795.0,53932.0,48445687.0,Africa,295.0,13472.0,19.0,1244.0,2022-05-19,UGA
3765,El Salvador,162089.0,,4130.0,,150662.0,,7297.0,8.0,24756.0,631.0,1950448.0,297891.0,6547515.0,North America,40.0,1585.0,3.0,1114.0,2022-05-19,SLV
3766,Ghana,161325.0,,1445.0,,159826.0,,54.0,1.0,4996.0,45.0,2445003.0,75725.0,32287720.0,Africa,200.0,22344.0,13.0,2.0,2022-05-19,GHA
3767,Namibia,160640.0,,4031.0,,153662.0,,2947.0,,61147.0,1534.0,1022171.0,389088.0,2627094.0,Africa,16.0,652.0,3.0,1122.0,2022-05-19,NAM
3768,Trinidad and Tobago,156327.0,613.0,3883.0,3.0,143487.0,302.0,8957.0,18.0,111030.0,2758.0,732410.0,520186.0,1407977.0,North America,9.0,363.0,2.0,6362.0,2022-05-19,TTO
3769,Martinique,153253.0,,926.0,,104.0,,152223.0,8.0,408980.0,2471.0,828928.0,2212126.0,374720.0,North America,2.0,405.0,0.0,406231.0,2022-05-19,MTQ
3770,Brunei,145521.0,262.0,221.0,,143477.0,143.0,1823.0,,326774.0,496.0,717784.0,1611817.0,445326.0,Asia,3.0,2015.0,1.0,4094.0,2022-05-19,BRN
3771,Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343621.0,400252.0,North America,3.0,469.0,0.0,342349.0,2022-05-19,GLP
3772,Cambodia,136262.0,,3056.0,,133198.0,,8.0,,7944.0,178.0,2962730.0,172730.0,17152397.0,Asia,126.0,5613.0,6.0,0.5,2022-05-19,KHM
3773,Jamaica,133250.0,288.0,3013.0,5.0,85512.0,152.0,44725.0,,44634.0,1009.0,1045536.0,350219.0,2985379.0,North America,22.0,991.0,3.0,14981.0,2022-05-19,JAM
3774,Rwanda,129934.0,11.0,1459.0,,45522.0,,82953.0,,9587.0,108.0,5363494.0,395728.0,13553476.0,Africa,104.0,9290.0,3.0,6120.0,2022-05-19,RWA
3775,Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4311.0,69.0,1751774.0,63051.0,27783297.0,Africa,232.0,14418.0,16.0,2.0,2022-05-19,CMR
3776,Angola,99194.0,,1900.0,,97149.0,,145.0,,2852.0,55.0,1499795.0,43122.0,34780503.0,Africa,351.0,18306.0,23.0,4.0,2022-05-19,AGO
3777,Malta,93758.0,85.0,716.0,,90498.0,151.0,2544.0,4.0,211288.0,1614.0,1908998.0,4302006.0,443746.0,Europe,5.0,620.0,0.0,5733.0,2022-05-19,MLT
3778,DRC,87633.0,,1338.0,,50930.0,,35365.0,,926.0,14.0,846704.0,8945.0,94659629.0,Africa,1080.0,70747.0,112.0,374.0,2022-05-19,COD
3779,Senegal,86055.0,3.0,1966.0,,84069.0,4.0,20.0,,4898.0,112.0,1084267.0,61711.0,17570187.0,Africa,204.0,8937.0,16.0,1.0,2022-05-19,SEN
3780,Malawi,85898.0,11.0,2637.0,,82713.0,75.0,548.0,67.0,4283.0,131.0,579859.0,28913.0,20055632.0,Africa,233.0,7605.0,35.0,27.0,2022-05-19,MWI
3781,Ivory Coast,82020.0,14.0,799.0,,81197.0,7.0,24.0,,2972.0,29.0,1512972.0,54815.0,27601507.0,Africa,337.0,34545.0,18.0,0.9,2022-05-19,CIV
3782,French Guiana,81784.0,529.0,397.0,,11254.0,,70133.0,1.0,261141.0,1268.0,631628.0,2016827.0,313179.0,South America,4.0,789.0,0.0,223939.0,2022-05-19,GUF
3783,Suriname,80240.0,,1339.0,,49466.0,,29435.0,,134523.0,2245.0,236652.0,396748.0,596479.0,South America,7.0,445.0,3.0,49348.0,2022-05-19,SUR
3784,Barbados,77767.0,371.0,435.0,,73283.0,197.0,4049.0,,269992.0,1510.0,675234.0,2344286.0,288034.0,North America,4.0,662.0,0.0,14057.0,2022-05-19,BRB
3785,Channel Islands,75561.0,206.0,174.0,2.0,74803.0,176.0,584.0,,427224.0,984.0,1252808.0,7083414.0,176865.0,Europe,2.0,1016.0,0.0,3302.0,2022-05-19,
3786,French Polynesia,72847.0,,649.0,,,,,7.0,256549.0,2286.0,,,283950.0,Australia/Oceania,4.0,438.0,,136285.0,2022-05-19,PYF
3787,Eswatini,71934.0,90.0,1403.0,1.0,69818.0,113.0,713.0,11.0,60824.0,1186.0,1022792.0,864818.0,1182667.0,Africa,16.0,843.0,1.0,603.0,2022-05-19,SWZ
3788,Fiji,64812.0,17.0,862.0,,62875.0,56.0,1075.0,,71331.0,949.0,520560.0,572917.0,908614.0,Australia/Oceania,14.0,1054.0,2.0,1183.0,2022-05-19,FJI
3789,Madagascar,64276.0,,1393.0,,59370.0,,3513.0,6.0,2215.0,48.0,435827.0,15016.0,29024097.0,Africa,452.0,20836.0,67.0,121.0,2022-05-19,MDG
3790,Guyana,64020.0,62.0,1228.0,1.0,62346.0,54.0,446.0,,80664.0,1547.0,615100.0,775015.0,793662.0,South America,12.0,646.0,1.0,562.0,2022-05-19,GUY
3791,Sudan,62211.0,,4937.0,,,,,,1359.0,108.0,562941.0,12300.0,45766597.0,Africa,736.0,9270.0,81.0,370.0,2022-05-19,SDN
3792,New Caledonia,61514.0,,312.0,,60620.0,,582.0,9.0,211650.0,1073.0,98964.0,340504.0,290640.0,Australia/Oceania,5.0,932.0,3.0,2002.0,2022-05-19,NCL
3793,Bhutan,59574.0,,21.0,,59509.0,,44.0,,75647.0,27.0,2303734.0,2925287.0,787524.0,Asia,13.0,37501.0,0.0,56.0,2022-05-19,BTN
3794,Mauritania,58920.0,19.0,982.0,,57726.0,12.0,212.0,,12077.0,201.0,820657.0,168218.0,4878521.0,Africa,83.0,4968.0,6.0,43.0,2022-05-19,MRT
3795,Belize,58215.0,117.0,677.0,,56834.0,27.0,704.0,6.0,141591.0,1647.0,553202.0,1345506.0,411148.0,North America,7.0,607.0,1.0,1712.0,2022-05-19,BLZ
3796,Cabo Verde,56127.0,,401.0,,55640.0,,86.0,23.0,98937.0,707.0,400982.0,706827.0,567299.0,Africa,10.0,1415.0,1.0,152.0,2022-05-19,CPV
3797,Syria,55873.0,2.0,3150.0,,52558.0,12.0,165.0,,3054.0,172.0,146269.0,7994.0,18296802.0,Asia,327.0,5809.0,125.0,9.0,2022-05-19,SYR
3798,Gabon,47608.0,,304.0,,47297.0,,7.0,,20485.0,131.0,1594523.0,686086.0,2324087.0,Africa,49.0,7645.0,1.0,3.0,2022-05-19,GAB
3799,Papua New Guinea,44394.0,,651.0,,43726.0,,17.0,7.0,4792.0,70.0,249149.0,26893.0,9264460.0,Australia/Oceania,209.0,14231.0,37.0,2.0,2022-05-19,PNG
3800,Seychelles,43235.0,,167.0,,42553.0,,515.0,,434575.0,1679.0,,,99488.0,Africa,2.0,596.0,,5177.0,2022-05-19,SYC
3801,Curaçao,43017.0,,275.0,,42203.0,,539.0,3.0,260157.0,1663.0,496693.0,3003889.0,165350.0,North America,4.0,601.0,0.0,3260.0,2022-05-19,CUW
3802,Andorra,42572.0,,153.0,,41757.0,,662.0,14.0,549337.0,1974.0,249838.0,3223841.0,77497.0,Europe,2.0,507.0,0.0,8542.0,2022-05-19,AND
3803,Burundi,41530.0,76.0,38.0,,,,,,3308.0,3.0,345742.0,27541.0,12553886.0,Africa,302.0,330365.0,36.0,3244.0,2022-05-19,BDI
3804,Mauritius,37912.0,18.0,996.0,,36255.0,19.0,661.0,,29718.0,781.0,358675.0,281155.0,1275721.0,Africa,34.0,1281.0,4.0,518.0,2022-05-19,MUS
